Tagname,TimeStamp,Value
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:05,0.63
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:11,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:20,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:26,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:32,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:00:41,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:05,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:08,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:14,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:17,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:20,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:26,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:51,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:01:57,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:15,0.675
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:21,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:27,0.69
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:33,0.675
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:36,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:39,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:42,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:45,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:51,0.7
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:02:57,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:00,0.69
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:06,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:09,0.68
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:12,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:15,0.68
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:21,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:24,0.675
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:27,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:03:36,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:03,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:09,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:18,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:33,0.61
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:36,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:04:48,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:05:04,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:05:19,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:05:28,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:05:31,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:05:55,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:07,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:10,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:16,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:19,0.675
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:22,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:37,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:06:58,0.68
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:01,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:04,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:07,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:10,0.68
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:19,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:31,0.675
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:07:34,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:05,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:08,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:11,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:20,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:26,0.625
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:29,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:47,0.62
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:50,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:53,0.615
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:08:56,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:08,0.62
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:11,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:14,0.625
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:23,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:26,0.615
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:32,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:35,0.62
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:09:47,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:17,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:20,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:26,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:32,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:41,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:50,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:53,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:10:56,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:02,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:08,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:11,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:15,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:24,0.625
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:30,0.64
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:33,0.625
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:36,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:45,0.63
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:48,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:54,0.63
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:11:57,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:00,0.63
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:06,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:18,0.635
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:33,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:39,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:12:48,0.66
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:06,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:09,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:12,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:15,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:21,0.685
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:24,0.655
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:27,0.68
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:36,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:13:48,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:14:00,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:14:09,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:14:28,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:14:40,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:14:43,0.645
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:01,0.665
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:13,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:19,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:34,0.65
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:40,0.67
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,4/23/2020 00:15:43,0.645
