Tagname,TimeStamp,Value
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:40:18,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:41:19,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:41:34,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:41:55,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:42:13,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:42:16,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:31,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:34,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:43,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:46,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:49,6.675
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:52,6.625
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,4/12/2020 18:43:55,6.675
