Tagname,TimeStamp,Value
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:41:40,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:46:11,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:47:06,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:47:36,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:47:51,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:49:54,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:51:55,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:54:47,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:55:23,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:55:44,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:57:42,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:58:18,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 09:59:46,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:00:31,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:01:04,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:01:13,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:02:16,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:02:46,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:03:20,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:03:56,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:06:18,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:07:24,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:07:36,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:08:57,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:09:19,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:09:58,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:10:34,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:11:16,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:12:25,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:12:56,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:14:56,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:16:51,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:18:03,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:18:33,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:22:29,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:23:05,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:23:35,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:27:09,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:27:48,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:29:43,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:30:13,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:31:53,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:33:08,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:36:54,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:37:21,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:39:40,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:40:16,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:40:52,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:42:56,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:43:26,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:46:42,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:47:03,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:50:53,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:51:32,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:56:32,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:56:39,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 10:57:31,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:02:31,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:03:45,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:04:51,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:05:27,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:06:27,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:07:19,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:08:07,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:09:19,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:09:59,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:12:11,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:12:59,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:15:30,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:17:10,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:22:10,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:24:06,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:24:54,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:25:21,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:26:01,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:27:01,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:28:19,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:29:01,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:29:35,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:31:32,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:32:14,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:36:31,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:37:28,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:41:53,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:42:12,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:44:51,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:45:15,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:48:07,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:50:05,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:51:08,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:51:17,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:52:39,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:53:03,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:56:37,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 11:57:10,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:02:10,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:04:12,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:04:58,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:09:58,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:10:32,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:11:27,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:16:27,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:19:47,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:20:05,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:21:57,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:22:06,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:26:10,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:26:31,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:27:59,0.03
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:28:23,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:33:23,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:34:31,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:39:31,0.025
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:44:31,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:45:58,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:47:35,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:49:11,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:49:45,0.0225
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:49:57,0.0275
WWSCADA2.BASIN3_8_DO_PVENG.F_CV,4/1/2020 12:50:33,0.0225
