Tagname,TimeStamp,Value
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:16,6.93
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:19,6.855
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:22,6.9
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:34,6.855
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:37,6.93
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:40,6.885
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:43,6.93
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:46,6.9
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:49,6.855
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:52,7.005
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:50:55,6.96
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:01,7.005
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:04,6.945
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:07,6.99
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:10,6.93
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:13,7.005
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:19,6.93
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:22,7.005
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:43,6.96
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:56,6.885
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,4/21/2020 09:51:59,6.96
