Tagname,TimeStamp,Value
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:01,411.7
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:04,413.425
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:07,415.15
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:10,412.275
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:13,414.575
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:22,412.85
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:28,415.15
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:50,418.025
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:20:53,415.15
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:22:20,416.875
WWSCADA2.BASIN3_7_FLOW_PVENG.F_CV,4/27/2020 08:22:23,415.15
